[12:00:03 AM]  Mua 99 vé vòng quay -1485 ruby
[11:26:49 PM]  Mua Bột cường hóa -20 ruby
[11:26:50 PM]  Mua Bột cường hóa -20 ruby
[11:26:50 PM]  Mua Bột cường hóa -20 ruby
[11:26:50 PM]  Mua Bột cường hóa -20 ruby
[11:26:50 PM]  Mua Bột cường hóa -20 ruby
[11:26:50 PM]  Mua Bột cường hóa -20 ruby
[11:26:51 PM]  Mua Bột cường hóa -20 ruby
[11:26:51 PM]  Mua Bột cường hóa -20 ruby
[11:26:51 PM]  Mua Bột cường hóa -20 ruby
[11:26:51 PM]  Mua Bột cường hóa -20 ruby
[11:26:51 PM]  Mua Bột cường hóa -20 ruby
[11:26:51 PM]  Mua Bột cường hóa -20 ruby
[11:26:52 PM]  Mua Bột cường hóa -20 ruby
[11:26:52 PM]  Mua Bột cường hóa -20 ruby
[11:26:52 PM]  Mua Bột cường hóa -20 ruby
[11:26:52 PM]  Mua Bột cường hóa -20 ruby
[11:26:52 PM]  Mua Bột cường hóa -20 ruby
[11:26:53 PM]  Mua Bột cường hóa -20 ruby
[11:26:53 PM]  Mua Bột cường hóa -20 ruby
[11:26:53 PM]  Mua Bột cường hóa -20 ruby
[11:26:53 PM]  Mua Bột cường hóa -20 ruby
[11:26:53 PM]  Mua Bột cường hóa -20 ruby
[11:26:54 PM]  Mua Bột cường hóa -20 ruby
[11:26:54 PM]  Mua Bột cường hóa -20 ruby
[11:26:54 PM]  Mua Bột cường hóa -20 ruby
[11:26:54 PM]  Mua Bột cường hóa -20 ruby
[11:26:54 PM]  Mua Bột cường hóa -20 ruby
[11:26:55 PM]  Mua Bột cường hóa -20 ruby
[11:26:55 PM]  Mua Bột cường hóa -20 ruby
[11:26:55 PM]  Mua Bột cường hóa -20 ruby
[11:26:55 PM]  Mua Bột cường hóa -20 ruby
[11:26:56 PM]  Mua Bột cường hóa -20 ruby
[11:26:56 PM]  Mua Bột cường hóa -20 ruby
[11:26:56 PM]  Mua Bột cường hóa -20 ruby
[11:26:56 PM]  Mua Bột cường hóa -20 ruby
[11:26:57 PM]  Mua Bột cường hóa -20 ruby
[11:26:57 PM]  Mua Bột cường hóa -20 ruby
[11:26:57 PM]  Mua Bột cường hóa -20 ruby
[11:26:57 PM]  Mua Bột cường hóa -20 ruby
[11:26:57 PM]  Mua Bột cường hóa -20 ruby
[11:26:58 PM]  Mua Bột cường hóa -20 ruby
[11:26:58 PM]  Mua Bột cường hóa -20 ruby
[11:26:58 PM]  Mua Bột cường hóa -20 ruby
[11:26:58 PM]  Mua Bột cường hóa -20 ruby
[11:26:58 PM]  Mua Bột cường hóa -20 ruby
[11:26:59 PM]  Mua Bột cường hóa -20 ruby
[11:26:59 PM]  Mua Bột cường hóa -20 ruby
[11:26:59 PM]  Mua Bột cường hóa -20 ruby
[11:26:59 PM]  Mua Bột cường hóa -20 ruby
[11:26:59 PM]  Mua Bột cường hóa -20 ruby
[11:27:00 PM]  Mua Bột cường hóa -20 ruby
[11:27:00 PM]  Mua Bột cường hóa -20 ruby
[11:27:00 PM]  Mua Bột cường hóa -20 ruby
[11:27:00 PM]  Mua Bột cường hóa -20 ruby
[11:27:01 PM]  Mua Bột cường hóa -20 ruby
[11:27:01 PM]  Mua Bột cường hóa -20 ruby
[11:27:01 PM]  Mua Bột cường hóa -20 ruby
[11:27:01 PM]  Mua Bột cường hóa -20 ruby
[11:27:01 PM]  Mua Bột cường hóa -20 ruby
[11:27:02 PM]  Mua Bột cường hóa -20 ruby
[11:27:02 PM]  Mua Bột cường hóa -20 ruby
[11:27:02 PM]  Mua Bột cường hóa -20 ruby
[11:27:02 PM]  Mua Bột cường hóa -20 ruby
[11:27:03 PM]  Mua Bột cường hóa -20 ruby
[11:27:03 PM]  Mua Bột cường hóa -20 ruby
[11:27:03 PM]  Mua Bột cường hóa -20 ruby
[11:27:03 PM]  Mua Bột cường hóa -20 ruby
[11:27:04 PM]  Mua Bột cường hóa -20 ruby
[11:27:04 PM]  Mua Bột cường hóa -20 ruby
[11:27:05 PM]  Mua Bột cường hóa -20 ruby
[11:27:06 PM]  Mua Bột cường hóa -20 ruby
[11:27:15 PM]  Mua Bột vàng -40 ruby
[11:27:15 PM]  Mua Bột vàng -40 ruby
[11:27:16 PM]  Mua Bột vàng -40 ruby
[11:27:16 PM]  Mua Bột vàng -40 ruby
[11:27:16 PM]  Mua Bột vàng -40 ruby
[11:27:17 PM]  Mua Bột vàng -40 ruby
[11:27:17 PM]  Mua Bột vàng -40 ruby
[11:27:17 PM]  Mua Bột vàng -40 ruby
[11:27:17 PM]  Mua Bột vàng -40 ruby
[11:27:17 PM]  Mua Bột vàng -40 ruby
[11:27:18 PM]  Mua Bột vàng -40 ruby
[11:27:18 PM]  Mua Bột vàng -40 ruby
[11:27:18 PM]  Mua Bột vàng -40 ruby
[11:27:18 PM]  Mua Bột vàng -40 ruby
[11:27:18 PM]  Mua Bột vàng -40 ruby
[11:27:19 PM]  Mua Bột vàng -40 ruby
[11:27:19 PM]  Mua Bột vàng -40 ruby
[11:27:19 PM]  Mua Bột vàng -40 ruby
[11:27:19 PM]  Mua Bột vàng -40 ruby
[11:27:19 PM]  Mua Bột vàng -40 ruby
[11:27:20 PM]  Mua Bột vàng -40 ruby
[11:27:20 PM]  Mua Bột vàng -40 ruby
[11:27:20 PM]  Mua Bột vàng -40 ruby
[11:27:20 PM]  Mua Bột vàng -40 ruby
[11:27:21 PM]  Mua Bột vàng -40 ruby
[11:27:21 PM]  Mua Bột vàng -40 ruby
[11:27:21 PM]  Mua Bột vàng -40 ruby
[11:27:21 PM]  Mua Bột vàng -40 ruby
[11:27:21 PM]  Mua Bột vàng -40 ruby
[11:27:22 PM]  Mua Bột vàng -40 ruby
[11:27:22 PM]  Mua Bột vàng -40 ruby
[11:27:22 PM]  Mua Bột vàng -40 ruby
[11:27:22 PM]  Mua Bột vàng -40 ruby
[11:27:23 PM]  Mua Bột vàng -40 ruby
[11:27:23 PM]  Mua Bột vàng -40 ruby
[11:27:23 PM]  Mua Bột vàng -40 ruby
[11:27:23 PM]  Mua Bột vàng -40 ruby
[11:27:24 PM]  Mua Bột vàng -40 ruby
[11:27:24 PM]  Mua Bột vàng -40 ruby
[11:27:24 PM]  Mua Bột vàng -40 ruby
[11:27:24 PM]  Mua Bột vàng -40 ruby
[11:27:24 PM]  Mua Bột vàng -40 ruby
[11:27:25 PM]  Mua Bột vàng -40 ruby
[11:27:25 PM]  Mua Bột vàng -40 ruby
[11:27:25 PM]  Mua Bột vàng -40 ruby
[11:27:25 PM]  Mua Bột vàng -40 ruby
[11:27:25 PM]  Mua Bột vàng -40 ruby
[11:27:26 PM]  Mua Bột vàng -40 ruby
[11:27:26 PM]  Mua Bột vàng -40 ruby
[11:27:26 PM]  Mua Bột vàng -40 ruby
[11:27:26 PM]  Mua Bột vàng -40 ruby
[11:27:27 PM]  Mua Bột vàng -40 ruby
[11:27:27 PM]  Mua Bột vàng -40 ruby
[11:27:27 PM]  Mua Bột vàng -40 ruby
[11:27:27 PM]  Mua Bột vàng -40 ruby
[11:27:27 PM]  Mua Bột vàng -40 ruby
[11:27:28 PM]  Mua Bột vàng -40 ruby
[11:27:28 PM]  Mua Bột vàng -40 ruby
[11:27:28 PM]  Mua Bột vàng -40 ruby
[11:27:28 PM]  Mua Bột vàng -40 ruby
[11:27:29 PM]  Mua Bột vàng -40 ruby
[11:27:29 PM]  Mua Bột vàng -40 ruby
[11:27:29 PM]  Mua Bột vàng -40 ruby
[11:27:29 PM]  Mua Bột vàng -40 ruby
[11:27:30 PM]  Mua Bột vàng -40 ruby
[11:27:30 PM]  Mua Bột vàng -40 ruby
[11:27:30 PM]  Mua Bột vàng -40 ruby
[11:27:30 PM]  Mua Bột vàng -40 ruby
[11:27:30 PM]  Mua Bột vàng -40 ruby
[11:27:31 PM]  Mua Bột vàng -40 ruby
[11:27:31 PM]  Mua Bột vàng -40 ruby
[11:27:31 PM]  Mua Bột vàng -40 ruby
[11:27:31 PM]  Mua Bột vàng -40 ruby
[11:27:32 PM]  Mua Bột vàng -40 ruby
[11:27:36 PM]  Mua Bột cường hóa -20 ruby
[11:27:38 PM]  Mua Bột cường hóa -20 ruby
[11:27:38 PM]  Mua Bột cường hóa -20 ruby
[11:27:38 PM]  Mua Bột cường hóa -20 ruby
[11:27:38 PM]  Mua Bột cường hóa -20 ruby
[11:27:39 PM]  Mua Bột cường hóa -20 ruby
[11:27:39 PM]  Mua Bột cường hóa -20 ruby
[11:27:39 PM]  Mua Bột cường hóa -20 ruby
[11:27:39 PM]  Mua Bột cường hóa -20 ruby
[11:27:39 PM]  Mua Bột cường hóa -20 ruby
[11:27:40 PM]  Mua Bột cường hóa -20 ruby
[11:27:40 PM]  Mua Bột cường hóa -20 ruby
[11:27:40 PM]  Mua Bột cường hóa -20 ruby
[11:27:40 PM]  Mua Bột cường hóa -20 ruby
[11:27:40 PM]  Mua Bột cường hóa -20 ruby
[11:27:41 PM]  Mua Bột cường hóa -20 ruby
[11:27:41 PM]  Mua Bột cường hóa -20 ruby
[11:27:41 PM]  Mua Bột cường hóa -20 ruby
[11:27:41 PM]  Mua Bột cường hóa -20 ruby
[11:27:42 PM]  Mua Bột cường hóa -20 ruby
[11:27:42 PM]  Mua Bột cường hóa -20 ruby
[11:27:42 PM]  Mua Bột cường hóa -20 ruby
[11:27:42 PM]  Mua Bột cường hóa -20 ruby
[11:27:42 PM]  Mua Bột cường hóa -20 ruby
[11:27:43 PM]  Mua Bột cường hóa -20 ruby
[11:27:43 PM]  Mua Bột cường hóa -20 ruby
[11:27:43 PM]  Mua Bột cường hóa -20 ruby
[11:27:43 PM]  Mua Bột cường hóa -20 ruby
[11:27:44 PM]  Mua Bột cường hóa -20 ruby
[11:27:44 PM]  Mua Bột cường hóa -20 ruby
[11:27:44 PM]  Mua Bột cường hóa -20 ruby
[11:27:55 PM]  Cường hóa item Vũ khí võ sĩ 10x -3000 beri
[11:27:56 PM]  Cường hóa item Vũ khí võ sĩ 10x -3000 beri
[11:27:59 PM]  Cường hóa item Vũ khí võ sĩ 10x -4000 beri
[11:28:01 PM]  Cường hóa item Vũ khí võ sĩ 10x -4000 beri
[11:28:03 PM]  Cường hóa item Vũ khí võ sĩ 10x -4000 beri
[11:28:06 PM]  Cường hóa item Vũ khí võ sĩ 10x -6000 beri
[11:28:13 PM]  Cường hóa item Vũ khí võ sĩ 10x -6000 beri
[11:28:15 PM]  Cường hóa item Vũ khí võ sĩ 10x -6000 beri
[11:28:17 PM]  Cường hóa item Vũ khí võ sĩ 10x -8000 beri
[11:28:19 PM]  Cường hóa item Vũ khí võ sĩ 10x -10000 beri
[11:28:26 PM]  Cường hóa item Quần võ sĩ 10x -3000 beri
[11:28:28 PM]  Cường hóa item Quần võ sĩ 10x -3000 beri
[11:28:30 PM]  Cường hóa item Quần võ sĩ 10x -4000 beri
[11:28:32 PM]  Cường hóa item Quần võ sĩ 10x -4000 beri
[11:28:34 PM]  Cường hóa item Quần võ sĩ 10x -4000 beri
[11:28:36 PM]  Cường hóa item Quần võ sĩ 10x -6000 beri
[11:28:37 PM]  Cường hóa item Quần võ sĩ 10x -6000 beri
[11:28:40 PM]  Cường hóa item Quần võ sĩ 10x -6000 beri
[11:28:42 PM]  Cường hóa item Quần võ sĩ 10x -8000 beri
[11:28:44 PM]  Cường hóa item Quần võ sĩ 10x -10000 beri
[11:28:51 PM]  Cường hóa item Nón võ sĩ 10x -3000 beri
[11:28:52 PM]  Cường hóa item Nón võ sĩ 10x -3000 beri
[11:28:55 PM]  Cường hóa item Nón võ sĩ 10x -4000 beri
[11:28:56 PM]  Cường hóa item Nón võ sĩ 10x -4000 beri
[11:28:58 PM]  Cường hóa item Nón võ sĩ 10x -4000 beri
[11:29:00 PM]  Cường hóa item Nón võ sĩ 10x -6000 beri
[11:29:02 PM]  Cường hóa item Nón võ sĩ 10x -6000 beri
[11:29:04 PM]  Cường hóa item Nón võ sĩ 10x -6000 beri
[11:29:06 PM]  Cường hóa item Nón võ sĩ 10x -8000 beri
[11:29:07 PM]  Cường hóa item Nón võ sĩ 10x -10000 beri
[11:29:13 PM]  Cường hóa item Nhẫn 10x -3000 beri
[11:29:15 PM]  Cường hóa item Nhẫn 10x -3000 beri
[11:29:17 PM]  Cường hóa item Nhẫn 10x -4000 beri
[11:29:19 PM]  Cường hóa item Nhẫn 10x -4000 beri
[11:29:21 PM]  Cường hóa item Nhẫn 10x -4000 beri
[11:29:23 PM]  Cường hóa item Nhẫn 10x -6000 beri
[11:29:25 PM]  Cường hóa item Nhẫn 10x -6000 beri
[11:29:27 PM]  Cường hóa item Nhẫn 10x -6000 beri
[11:29:29 PM]  Cường hóa item Nhẫn 10x -8000 beri
[11:29:31 PM]  Cường hóa item Nhẫn 10x -10000 beri
[11:29:43 PM]  Cường hóa item Dây chuyền 10x -3000 beri
[11:29:45 PM]  Cường hóa item Dây chuyền 10x -3000 beri
[11:29:47 PM]  Cường hóa item Dây chuyền 10x -4000 beri
[11:29:49 PM]  Cường hóa item Dây chuyền 10x -4000 beri
[11:29:50 PM]  Cường hóa item Dây chuyền 10x -4000 beri
[11:29:53 PM]  Cường hóa item Dây chuyền 10x -6000 beri
[11:29:55 PM]  Cường hóa item Dây chuyền 10x -6000 beri
[11:29:56 PM]  Cường hóa item Dây chuyền 10x -6000 beri
[11:29:58 PM]  Cường hóa item Dây chuyền 10x -8000 beri
[11:30:00 PM]  Cường hóa item Dây chuyền 10x -10000 beri
[11:30:05 PM]  Cường hóa item Áo võ sĩ  10x -3000 beri
[11:30:07 PM]  Cường hóa item Áo võ sĩ  10x -3000 beri
[11:30:09 PM]  Cường hóa item Áo võ sĩ  10x -4000 beri
[11:30:11 PM]  Cường hóa item Áo võ sĩ  10x -4000 beri
[11:30:13 PM]  Cường hóa item Áo võ sĩ  10x -4000 beri
[11:30:15 PM]  Cường hóa item Áo võ sĩ  10x -6000 beri
[11:30:17 PM]  Cường hóa item Áo võ sĩ  10x -6000 beri
[11:30:20 PM]  Cường hóa item Áo võ sĩ  10x -6000 beri
[11:30:21 PM]  Cường hóa item Áo võ sĩ  10x -8000 beri
[11:30:23 PM]  Cường hóa item Áo võ sĩ  10x -10000 beri
[11:31:52 PM]  Mua Bột cường hóa -20 ruby
[11:31:53 PM]  Mua Bột cường hóa -20 ruby
[11:31:56 PM]  Mua Bột cường hóa -1 ruby
[11:32:07 PM]  Mua Bột vàng -40 ruby
[11:32:11 PM]  Mua Bột vàng -2 ruby
[11:32:11 PM]  Mua Bột vàng -2 ruby
[11:32:12 PM]  Mua Bột vàng -2 ruby
[11:32:13 PM]  Mua Bột vàng -2 ruby
[11:32:47 PM]  Đục lỗ Dây chuyền 10x -50 ruby
[11:32:50 PM]  Đục lỗ Dây chuyền 10x -100 ruby
[11:32:52 PM]  Đục lỗ Dây chuyền 10x -150 ruby
[11:32:54 PM]  Đục lỗ Dây chuyền 10x -200 ruby
[11:32:55 PM]  Đục lỗ Dây chuyền 10x -250 ruby
[11:32:57 PM]  Đục lỗ Dây chuyền 10x -300 ruby
[11:32:59 PM]  Đục lỗ Dây chuyền 10x -350 ruby
[11:33:03 PM]  Đục lỗ Áo võ sĩ  10x -50 ruby
[11:33:05 PM]  Đục lỗ Áo võ sĩ  10x -100 ruby
[11:33:06 PM]  Đục lỗ Áo võ sĩ  10x -150 ruby
[11:33:08 PM]  Đục lỗ Quần võ sĩ 10x -50 ruby
[11:33:10 PM]  Đục lỗ Áo võ sĩ  10x -200 ruby
[11:33:15 PM]  Đục lỗ Áo võ sĩ  10x -250 ruby
[11:33:17 PM]  Đục lỗ Áo võ sĩ  10x -300 ruby
[11:33:19 PM]  Đục lỗ Áo võ sĩ  10x -350 ruby
[11:33:22 PM]  Đục lỗ Quần võ sĩ 10x -100 ruby
[11:33:24 PM]  Đục lỗ Quần võ sĩ 10x -150 ruby
[11:33:26 PM]  Đục lỗ Quần võ sĩ 10x -200 ruby
[11:33:28 PM]  Đục lỗ Quần võ sĩ 10x -250 ruby
[11:33:30 PM]  Đục lỗ Quần võ sĩ 10x -300 ruby
[11:33:32 PM]  Đục lỗ Quần võ sĩ 10x -350 ruby
[11:33:39 PM]  Đục lỗ Nhẫn 10x -50 ruby
[11:33:41 PM]  Đục lỗ Nhẫn 10x -100 ruby
[11:33:45 PM]  Đục lỗ Nhẫn 10x -150 ruby
[11:33:48 PM]  Đục lỗ Nhẫn 10x -200 ruby
[11:33:50 PM]  Đục lỗ Nhẫn 10x -250 ruby
[11:33:53 PM]  Đục lỗ Nhẫn 10x -300 ruby
[11:33:54 PM]  Đục lỗ Nhẫn 10x -350 ruby
[11:33:59 PM]  Đục lỗ Vũ khí võ sĩ 10x -50 ruby
[11:34:02 PM]  Đục lỗ Nón võ sĩ 10x -50 ruby
[11:34:05 PM]  Đục lỗ Nón võ sĩ 10x -100 ruby
[11:34:07 PM]  Đục lỗ Nón võ sĩ 10x -150 ruby
[11:34:09 PM]  Đục lỗ Nón võ sĩ 10x -200 ruby
[11:34:13 PM]  Đục lỗ Nón võ sĩ 10x -250 ruby
[11:34:15 PM]  Đục lỗ Nón võ sĩ 10x -300 ruby
[11:34:19 PM]  Đục lỗ Nón võ sĩ 10x -350 ruby
[11:34:25 PM]  Đục lỗ Vũ khí võ sĩ 10x -100 ruby
[11:34:27 PM]  Đục lỗ Vũ khí võ sĩ 10x -150 ruby
[11:34:30 PM]  Đục lỗ Vũ khí võ sĩ 10x -200 ruby
[11:34:32 PM]  Đục lỗ Vũ khí võ sĩ 10x -250 ruby
[11:34:35 PM]  Đục lỗ Vũ khí võ sĩ 10x -300 ruby
[11:34:37 PM]  Đục lỗ Vũ khí võ sĩ 10x -350 ruby
[11:41:20 PM]  Khảm ngọc lên -> Vũ khí võ sĩ 10x -400 ruby
[11:41:24 PM]  Khảm ngọc lên -> Vũ khí võ sĩ 10x -400 ruby
[11:41:27 PM]  Khảm ngọc lên -> Vũ khí võ sĩ 10x -400 ruby
[11:41:31 PM]  Khảm ngọc lên -> Vũ khí võ sĩ 10x -400 ruby
[11:41:34 PM]  Khảm ngọc lên -> Vũ khí võ sĩ 10x -400 ruby
[11:41:37 PM]  Khảm ngọc lên -> Vũ khí võ sĩ 10x -400 ruby
[11:41:41 PM]  Khảm ngọc lên -> Vũ khí võ sĩ 10x -400 ruby
[11:42:20 PM]  Mua Thạch anh - Saphia siêu cấp -40 ruby
[11:42:36 PM]  Khảm ngọc lên -> Nhẫn 10x -400 ruby
[11:42:41 PM]  Khảm ngọc lên -> Nhẫn 10x -400 ruby
[11:42:45 PM]  Khảm ngọc lên -> Nhẫn 10x -400 ruby
[11:42:48 PM]  Khảm ngọc lên -> Nhẫn 10x -400 ruby
[11:42:51 PM]  Khảm ngọc lên -> Nhẫn 10x -400 ruby
[11:42:54 PM]  Khảm ngọc lên -> Nhẫn 10x -400 ruby
[11:42:57 PM]  Khảm ngọc lên -> Nhẫn 10x -400 ruby
[11:47:17 PM]  Mua Ruby - Saphia siêu cấp -40 ruby
[11:47:56 PM]  Mua Thạch anh - Saphia siêu cấp -40 ruby
[11:49:06 PM]  Mua Ruby - Cẩm thạch siêu cấp -40 ruby
[11:49:12 PM]  Mua Thạch anh - Saphia siêu cấp -40 ruby
[11:49:42 PM]  Khảm ngọc lên -> Áo võ sĩ  10x -400 ruby
[11:50:01 PM]  Khảm ngọc lên -> Áo võ sĩ  10x -400 ruby
[11:50:09 PM]  Khảm ngọc lên -> Áo võ sĩ  10x -400 ruby
[11:50:12 PM]  Khảm ngọc lên -> Áo võ sĩ  10x -400 ruby
[11:50:15 PM]  Khảm ngọc lên -> Áo võ sĩ  10x -400 ruby
[11:50:20 PM]  Khảm ngọc lên -> Áo võ sĩ  10x -400 ruby
[11:50:23 PM]  Khảm ngọc lên -> Áo võ sĩ  10x -400 ruby
[11:52:11 PM]  Khảm ngọc lên -> Quần võ sĩ 10x -400 ruby
[11:52:15 PM]  Khảm ngọc lên -> Quần võ sĩ 10x -400 ruby
[11:52:18 PM]  Khảm ngọc lên -> Quần võ sĩ 10x -400 ruby
[11:52:21 PM]  Khảm ngọc lên -> Quần võ sĩ 10x -400 ruby
[11:52:25 PM]  Khảm ngọc lên -> Quần võ sĩ 10x -400 ruby
[11:52:28 PM]  Khảm ngọc lên -> Quần võ sĩ 10x -400 ruby
[11:52:33 PM]  Khảm ngọc lên -> Quần võ sĩ 10x -400 ruby
[11:53:19 PM]  Khảm ngọc lên -> Nón võ sĩ 10x -400 ruby
[11:53:38 PM]  Khảm ngọc lên -> Nón võ sĩ 10x -400 ruby
[11:53:43 PM]  Khảm ngọc lên -> Nón võ sĩ 10x -400 ruby
[11:53:47 PM]  Khảm ngọc lên -> Nón võ sĩ 10x -400 ruby
[11:53:50 PM]  Khảm ngọc lên -> Nón võ sĩ 10x -400 ruby
[11:53:54 PM]  Khảm ngọc lên -> Nón võ sĩ 10x -400 ruby
[11:53:58 PM]  Khảm ngọc lên -> Nón võ sĩ 10x -400 ruby
[11:54:41 PM]  Mua Topaz - Saphia siêu cấp -40 ruby
[11:54:59 PM]  Mua Ruby - Thạch anh siêu cấp -40 ruby
[11:55:04 PM]  Mua Ruby - Topaz siêu cấp -40 ruby
[11:55:06 PM]  Mua Ruby - Ngọc siêu cấp -40 ruby
[11:55:22 PM]  Khảm ngọc lên -> Dây chuyền 10x -400 ruby
[11:55:26 PM]  Khảm ngọc lên -> Dây chuyền 10x -400 ruby
[11:55:30 PM]  Khảm ngọc lên -> Dây chuyền 10x -400 ruby
[11:55:32 PM]  Khảm ngọc lên -> Dây chuyền 10x -400 ruby
[11:55:36 PM]  Khảm ngọc lên -> Dây chuyền 10x -400 ruby
[11:55:38 PM]  Khảm ngọc lên -> Dây chuyền 10x -400 ruby
[11:55:42 PM]  Khảm ngọc lên -> Dây chuyền 10x -400 ruby
